Started: 10-Jan-2017 22:00
1	1	4	NaN	351	3.966258e+00	0	0	5.234192e+00	
1	2	4	NaN	331	5.400982e+00	0	0	6.668689e+00	
1	3	4	NaN	333	6.835539e+00	0	0	8.103268e+00	
1	4	4	NaN	346	8.270139e+00	0	0	9.537699e+00	
1	5	4	NaN	347	9.704754e+00	0	0	1.097249e+01	
1	6	4	NaN	343	1.113931e+01	0	0	1.240707e+01	
1	7	4	NaN	358	1.257396e+01	0	0	1.384172e+01	
1	8	4	NaN	328	1.400844e+01	0	0	1.527630e+01	
1	9	4	NaN	327	1.544313e+01	0	0	1.671086e+01	
2	1	2	1	55	1.776178e+01	0	0	1.902954e+01	
2	1	5	1	55	1.917951e+01	4.734181e-01	1	1.981430e+01	
2	2	2	1	56	1.998045e+01	0	0	2.124818e+01	
2	3	2	2	61	2.141495e+01	0	0	2.268283e+01	
2	4	2	2	63	2.284952e+01	0	0	2.411733e+01	
2	5	2	1	57	2.428408e+01	0	0	2.555192e+01	
2	6	2	2	62	2.571869e+01	0	0	2.698639e+01	
2	7	2	1	59	2.715332e+01	0	0	2.842104e+01	
2	8	2	1	58	2.858787e+01	0	0	2.985565e+01	
2	9	2	2	60	3.002248e+01	0	0	3.129025e+01	
3	1	3	2	115	3.255803e+01	0	0	3.382578e+01	
3	2	3	1	112	3.399263e+01	0	0	3.526023e+01	
3	3	3	1	110	3.542724e+01	0	0	3.669503e+01	
3	4	3	2	117	3.686187e+01	0	0	3.812957e+01	
3	5	3	2	114	3.829628e+01	0	0	3.956406e+01	
3	6	3	2	116	3.973098e+01	0	0	4.099877e+01	
3	7	3	1	111	4.116556e+01	0	0	4.243335e+01	
3	8	3	1	113	4.260014e+01	0	0	4.386793e+01	
3	9	3	1	109	4.403469e+01	0	0	4.530252e+01	
4	1	1	1	14	4.641997e+01	0	0	4.768793e+01	
4	2	1	2	15	4.785474e+01	0	0	4.912248e+01	
4	3	1	1	11	4.928931e+01	0	0	5.055707e+01	
4	4	1	2	16	5.072393e+01	0	0	5.199171e+01	
4	5	1	1	12	5.215853e+01	0	0	5.342634e+01	
4	6	1	2	17	5.359306e+01	0	0	5.486092e+01	
4	7	1	1	10	5.502776e+01	0	0	5.629548e+01	
4	8	1	1	13	5.646239e+01	0	0	5.772999e+01	
4	9	1	2	18	5.789686e+01	0	0	5.916448e+01	
4	9	5	2	18	5.931467e+01	8.057657e-01	1	6.028318e+01	
5	1	4	NaN	360	6.283437e+01	0	0	6.410218e+01	
5	2	4	NaN	363	6.426906e+01	0	0	6.553681e+01	
5	3	4	NaN	373	6.570367e+01	0	0	6.697146e+01	
5	4	4	NaN	344	6.713828e+01	0	0	6.840608e+01	
5	5	4	NaN	326	6.857265e+01	0	0	6.984062e+01	
5	6	4	NaN	339	7.000746e+01	0	0	7.127519e+01	
5	7	4	NaN	329	7.144201e+01	0	0	7.270982e+01	
5	8	4	NaN	325	7.287653e+01	0	0	7.414441e+01	
5	9	4	NaN	374	7.431118e+01	0	0	7.557898e+01	
6	1	2	2	72	7.883183e+01	0	0	8.009941e+01	
6	2	2	1	66	8.026621e+01	0	0	8.153420e+01	
6	3	2	2	69	8.170101e+01	0	0	8.296864e+01	
6	4	2	1	67	8.313555e+01	0	0	8.440325e+01	
6	5	2	2	70	8.457001e+01	0	0	8.583797e+01	
6	6	2	1	64	8.600471e+01	0	0	8.727256e+01	
6	7	2	1	68	8.743934e+01	0	0	8.870713e+01	
6	8	2	2	71	8.887396e+01	0	0	9.014172e+01	
6	9	2	1	65	9.030854e+01	0	0	9.157625e+01	
7	1	3	1	118	9.674750e+01	0	0	9.801529e+01	
7	2	3	2	123	9.818208e+01	0	0	9.944993e+01	
7	3	3	1	122	9.961661e+01	0	0	1.008845e+02	
7	4	3	1	120	1.010513e+02	0	0	1.023190e+02	
7	5	3	1	119	1.024859e+02	0	0	1.037536e+02	
7	6	3	2	125	1.039205e+02	0	0	1.051880e+02	
7	7	3	2	124	1.053551e+02	0	0	1.066228e+02	
7	8	3	1	121	1.067894e+02	0	0	1.080574e+02	
7	9	3	2	126	1.082242e+02	0	0	1.094920e+02	
8	1	1	1	23	1.149134e+02	0	0	1.161812e+02	
8	2	1	2	27	1.163480e+02	0	0	1.176157e+02	
8	3	1	1	19	1.177826e+02	0	0	1.190503e+02	
8	4	1	1	22	1.192172e+02	0	0	1.204849e+02	
8	5	1	1	20	1.206516e+02	0	0	1.219195e+02	
8	6	1	2	24	1.220863e+02	0	0	1.233541e+02	
8	7	1	2	25	1.235209e+02	0	0	1.247885e+02	
8	8	1	1	21	1.249555e+02	0	0	1.262233e+02	
8	9	1	2	26	1.263901e+02	0	0	1.276579e+02	
9	1	4	NaN	367	1.303936e+02	0	0	1.316613e+02	
9	2	4	NaN	335	1.318280e+02	0	0	1.330959e+02	
9	3	4	NaN	366	1.332625e+02	0	0	1.345305e+02	
9	4	4	NaN	365	1.346972e+02	0	0	1.359651e+02	
9	5	4	NaN	378	1.361318e+02	0	0	1.373996e+02	
9	6	4	NaN	370	1.375665e+02	0	0	1.388341e+02	
9	7	4	NaN	348	1.390011e+02	0	0	1.402689e+02	
9	8	4	NaN	359	1.404357e+02	0	0	1.417035e+02	
9	9	4	NaN	336	1.418703e+02	0	0	1.431379e+02	
10	1	2	1	76	1.456569e+02	0	0	1.469247e+02	
10	2	2	2	80	1.470915e+02	0	0	1.483591e+02	
10	3	2	1	75	1.485261e+02	0	0	1.497939e+02	
10	4	2	2	81	1.499607e+02	0	0	1.512284e+02	
10	5	2	2	79	1.513953e+02	0	0	1.526630e+02	
10	6	2	1	77	1.528299e+02	0	0	1.540977e+02	
10	7	2	1	74	1.542643e+02	0	0	1.555323e+02	
10	8	2	2	78	1.556990e+02	0	0	1.569668e+02	
10	9	2	1	73	1.571337e+02	0	0	1.584014e+02	
11	1	3	1	131	1.595357e+02	0	0	1.608035e+02	
11	2	3	2	132	1.609703e+02	0	0	1.622379e+02	
11	3	3	1	130	1.624049e+02	0	0	1.636727e+02	
