1	4	6	12.6	2.6964
2	2	21.296	12.6	4.0536
3	3	37.95	12.6	3.0357
4	1	53.586	12.6	5.5536
5	4	71.739	12.6	3.7679
6	2	88.107	12.6	4.4464
7	3	105.15	12.6	4.1786
8	1	121.93	12.6	4.4821
9	4	139.01	12.6	4.5536
10	2	156.17	12.6	3
11	3	171.77	12.6	3.3036
12	1	187.67	12.6	4.7321
13	2	205	12.6	3.7143
14	4	221.32	12.6	2.9286
15	1	236.85	12.6	4.6607
16	3	254.11	12.6	2.375
17	2	269.08	12.6	7.6071
18	4	289.29	12.6	4.0179
19	1	305.91	12.6	5.7143
20	3	324.22	12.6	4.3929
21	2	341.21	12.6	3.9286
22	4	357.74	12.6	2.4286
23	1	372.77	12.6	2.1071
24	3	387.48	12.6	8
